"hit","P1_docksolv_SCORE","P1_docksolv_SCORE.INTER","P1_dock_SCORE","P1_dock_SCORE.INTER","P2_docksolv_SCORE","P2_docksolv_SCORE.INTER","P2_dock_SCORE","P2_dock_SCORE.INTER","docksolv_min","dock_min"
0,-43.0252,-29.0755,-24.8989,-14.0876,-26.0208,-19.1045,-15.6641,-10.2688,-26.0208,-15.6641
0,-26.8595,-21.2813,-15.731,-13.1807,-17.8542,-15.0813,-9.13137,-14.6779,-17.8542,-9.13137
0,-22.0471,-8.55685,-25.5141,-17.8409,-24.9605,-24.9256,-4.97494,-10.236,-22.0471,-4.97494
0,-37.4348,-25.5745,-18.8627,-13.7161,-26.0927,-25.3415,-13.5745,-16.5849,-26.0927,-13.5745
0,-52.4908,-40.5453,-12.4625,-14.0886,-11.4602,-15.8286,-12.2731,-16.5169,-11.4602,-12.2731
0,-34.573,-23.9079,-20.4335,-12.228,-20.9836,-16.7789,-11.7414,-12.5889,-20.9836,-11.7414
0,-22.0499,-10.6779,-6.26552,-0.781338,-14.5727,-7.96583,-7.34584,-4.23862,-14.5727,-6.26552
0,-39.354,-25.899,-15.0713,-11.3232,26.1436,23.2449,-14.6042,-18.9205,26.1436,-14.6042
0,-18.1412,-17.8372,-17.3828,-11.1161,-17.6724,-20.5242,-9.88084,-10.0092,-17.6724,-9.88084
0,-27.6972,-14.6471,-14.8198,-6.78277,-13.046,-11.5914,-2.22065,-4.97763,-13.046,-2.22065
0,-24.455,-10.6135,-19.6153,-13.8371,-22.6158,-21.2183,-10.5656,-13.6581,-22.6158,-10.5656
0,-23.1259,-15.049,-4.6962,-9.26764,-14.4587,-12.2684,-7.26518,-9.33478,-14.4587,-4.6962
0,-18.449,-15.9466,-20.2837,-15.3331,23.6571,20.6342,-6.33548,-4.54826,23.6571,-6.33548
0,-36.7386,-25.8138,-19.1411,-19.6073,4.77206,4.15738,4.23648,1.61438,4.77206,4.23648
0,-27.6126,-15.1313,-8.63333,-4.62817,-23.6423,-23.6496,-7.21975,-10.841,-23.6423,-7.21975
0,-36.2558,-24.9703,-16.4894,-12.9315,-20.9193,-19.557,-9.38,-12.328,-20.9193,-9.38
0,-31.7383,-15.6366,-21.6911,-14.2043,-32.0019,-33.2265,-20.6784,-20.1744,-31.7383,-20.6784
0,-33.6181,-20.8793,-11.7935,-8.22466,-34.0092,-33.279,-20.634,-25.7708,-33.6181,-11.7935
0,-28.3987,-15.7896,-15.9995,-8.28151,-17.6723,-16.9411,-4.66142,-7.00555,-17.6723,-4.66142
0,-31.0501,-15.4249,-13.3343,-8.70452,-16.5384,-17.3286,-1.20911,-8.45523,-16.5384,-1.20911
0,-33.4127,-19.5386,-12.8338,-10.7191,-20.9774,-19.5696,-6.41429,-7.25456,-20.9774,-6.41429
0,-30.3886,-15.7172,-14.2496,-9.76745,-21.7887,-19.9889,-7.75348,-11.3235,-21.7887,-7.75348
0,-32.7546,-20.344,-20.1727,-14.6827,-19.3491,-17.9552,-8.83868,-10.1039,-19.3491,-8.83868
0,-35.0088,-22.96,-20.5715,-9.78783,-15.6442,-10.6463,-14.2504,-12.6218,-15.6442,-14.2504
0,-33.6113,-24.1308,-11.027,-6.24994,-23.5149,-24.0504,-7.65901,-12.5148,-23.5149,-7.65901
0,-36.8988,-12.4013,-31.1473,-8.58067,-26.4039,-9.34072,-18.2531,-5.78646,-26.4039,-18.2531
0,-42.6666,-30.0698,-19.8755,-13.3871,-35.2341,-36.317,-16.6182,-19.7187,-35.2341,-16.6182
0,-33.6429,-19.0471,-16.3822,-8.50165,-11.8165,-8.35238,-6.67742,-10.9715,-11.8165,-6.67742
0,-25.9639,-13.784,-16.0039,-9.71528,-18.541,-17.8168,-15.9667,-16.2564,-18.541,-15.9667
0,-25.0447,-12.5412,-9.28658,-5.80165,-6.84003,-3.97631,-3.87518,-7.60314,-6.84003,-3.87518
0,-32.1302,-18.762,-12.7068,-7.09024,-25.4,-23.6264,-4.7909,-4.06798,-25.4,-4.7909
0,-33.3182,-22.6928,-16.5796,-16.3037,-19.2931,-23.0774,-5.07833,-10.6878,-19.2931,-5.07833
0,-22.4399,-14.4794,-12.5735,-9.49808,-18.8476,-21.1701,-4.04139,-8.49644,-18.8476,-4.04139
0,-22.9647,-17.8259,-15.785,-9.80484,-16.0164,-17.0875,-1.33344,-5.47418,-16.0164,-1.33344
0,-26.7499,-17.8837,-19.5459,-11.9676,-19.6594,-18.6859,-5.29947,-4.86311,-19.6594,-5.29947
0,-29.6649,-20.5884,-16.2191,-13.9078,-22.7425,-25.5725,-6.76038,-11.7267,-22.7425,-6.76038
0,-31.3036,-19.4766,-8.89433,-7.23447,-23.2382,-22.1237,-1.70155,-3.96839,-23.2382,-1.70155
0,-36.3235,-24.7901,-11.0575,-10.5405,-15.2184,-11.0231,-4.97216,-9.3257,-15.2184,-4.97216
0,-30.3849,-13.7349,-21.9073,-13.5322,-20.5643,-18.0656,-4.42712,-4.39291,-20.5643,-4.42712
0,-35.0136,-24.052,-15.586,-8.22663,-31.3508,-26.3253,-16.4135,-15.096,-31.3508,-15.586
0,-35.8952,-24.2742,-16.542,-9.7658,-25.2355,-23.2952,-12.9721,-10.4362,-25.2355,-12.9721
0,-19.5654,-13.0495,-12.0043,-11.6696,-25.0454,-23.9334,-4.42773,-7.24443,-19.5654,-4.42773
0,-39.5422,-24.1097,-18.026,-11.5004,-23.1292,-20.9474,-11.5091,-10.9604,-23.1292,-11.5091
0,-28.6654,-18.892,-22.5352,-12.1326,19.3499,20.5381,-11.0168,-10.2359,19.3499,-11.0168
0,-23.6736,-14.6875,-9.5961,-3.63365,-19.2866,-16.7832,-8.46659,-7.71779,-19.2866,-8.46659
0,-30.4313,-20.1902,-19.6185,-11.6089,-17.6937,-14.2822,-14.637,-11.1686,-17.6937,-14.637
0,-19.0452,-8.84845,-12.7957,-5.17905,-20.7917,-16.4561,-7.63115,-5.62673,-19.0452,-7.63115
0,-32.482,-19.8691,-20.212,-11.3067,-17.2477,-18.6295,-5.7825,-7.57255,-17.2477,-5.7825
0,-31.0299,-21.8273,-23.3886,-16.4982,-18.2674,-17.4907,-7.46859,-9.38417,-18.2674,-7.46859
0,-31.5478,-21.13,-9.28209,-4.66078,-18.6682,-17.3209,-4.10322,-4.45079,-18.6682,-4.10322
0,-28.98,-17.2471,-12.7611,-6.38709,-15.2504,-13.3672,-12.6751,-12.2671,-15.2504,-12.6751
0,-31.471,-20.1788,-16.2802,-10.7822,-24.2447,-20.387,-10.5366,-15.3044,-24.2447,-10.5366
0,-18.7089,-14.5605,-8.54101,-5.14865,-16.1574,-16.1357,1.39999,-1.01671,-16.1574,1.39999
0,-35.6725,-25.3002,-17.9241,-11.5147,-20.203,-20.6312,-3.20949,-5.17744,-20.203,-3.20949
0,-33.4944,-23.069,-11.9542,-5.09587,-21.1742,-18.7056,-2.62536,-7.5067,-21.1742,-2.62536
0,-21.7251,-13.2885,-13.9644,-12.3505,-17.1136,-15.4142,-7.57308,-12.3431,-17.1136,-7.57308
0,-31.192,-24.0389,-16.4977,-12.8006,-24.7735,-21.9377,-10.6543,-9.82129,-24.7735,-10.6543
0,-31.8605,-16.6645,-17.025,-7.39393,-20.6534,-16.8802,-7.89406,-2.33393,-20.6534,-7.89406
0,-19.26,-11.5302,-7.98612,-13.0546,-16.0072,-16.3099,-6.43499,-9.27064,-16.0072,-6.43499
0,-39.8238,-33.3015,-30.2502,-23.1324,-1.45897,-0.685881,-5.59825,-7.24579,-1.45897,-5.59825
0,-41.3065,-25.1015,-21.1183,-12.7489,-24.9158,-18.6366,-14.8797,-11.9495,-24.9158,-14.8797
0,-33.373,-22.4752,-17.8928,-13.7331,-17.3068,-17.5829,-9.46524,-12.0043,-17.3068,-9.46524
0,-37.9672,-24.8252,-17.3956,-9.02532,-17.1942,-17.1322,-4.46398,-2.48213,-17.1942,-4.46398
0,-29.2794,-20.067,-12.7789,-10.7883,-21.7013,-21.2819,-4.7588,-6.74811,-21.7013,-4.7588
0,-28.8172,-20.9141,-14.8619,-4.1672,-30.2412,-25.2984,-9.33701,-9.02938,-28.8172,-9.33701
0,-36.42,-25.8565,-22.5068,-14.8194,-16.9449,-18.1706,-12.9399,-10.4375,-16.9449,-12.9399
0,-55.6799,-43.3547,-10.7046,-11.2224,-18.8033,-13.9731,-14.0237,-12.9041,-18.8033,-10.7046
0,-35.5331,-22.1523,-19.0558,-10.77,-25.8751,-23.2931,-3.52577,-7.34777,-25.8751,-3.52577
0,-29.3939,-21.8296,-12.4161,-7.0755,-22.6067,-24.6436,-11.9347,-11.9638,-22.6067,-11.9347
0,-34.7547,-22.5991,-2.66349,3.91548,-23.7316,-21.2213,-12.0243,-10.3447,-23.7316,-2.66349
0,-24.4748,-12.4399,-23.2691,-21.1393,-16.8662,-14.6914,-2.51235,-7.60032,-16.8662,-2.51235
0,-33.739,-18.9885,-23.4875,-16.5883,-21.0323,-22.6295,-10.0411,-14.5818,-21.0323,-10.0411
0,-33.5273,-24.6289,-24.9639,-16.2938,65.3155,62.5602,50.2321,44.1776,65.3155,50.2321
0,-34.396,-26.1318,-15.02,-10.3998,-25.9392,-21.5328,-11.2001,-13.7144,-25.9392,-11.2001
0,-39.1754,-22.2871,-24.413,-12.3663,-14.2908,-8.66548,-10.4801,-5.99523,-14.2908,-10.4801
0,-26.0024,-13.7809,-7.42773,-6.54953,-23.2,-18.9014,-10.2537,-12.5793,-23.2,-7.42773
0,-31.2783,-20.9019,-15.8781,-11.072,-14.5966,-16.4171,-1.71399,-8.26648,-14.5966,-1.71399
0,-35.0638,-17.6336,-12.7247,-9.79971,-21.897,-18.5215,-8.10696,-11.4473,-21.897,-8.10696
0,-20.1638,-8.68506,-12.4274,-7.13475,-19.0295,-22.6579,-5.28381,-11.3946,-19.0295,-5.28381
0,-62.4803,-19.4741,-46.2185,-8.09578,-58.0579,-22.6779,-35.2946,-6.63847,-58.0579,-35.2946
0,-33.1765,-19.7027,-16.6934,-8.23675,-9.53859,-7.63475,-6.56607,-9.64361,-9.53859,-6.56607
0,-34.6162,-22.0691,-20.883,-12.0605,-11.0168,-10.0059,-11.9358,-9.72618,-11.0168,-11.9358
0,-32.5894,-21.2138,-22.7151,-12.4537,-24.8498,-23.6859,-10.479,-13.7952,-24.8498,-10.479
0,-35.5345,-23.1681,-19.1297,-10.9694,-25.2317,-18.655,-9.32842,-15.3398,-25.2317,-9.32842
0,-31.5748,-17.2425,-20.6191,-11.8283,-8.07442,-8.26091,-4.69896,-6.41729,-8.07442,-4.69896
0,-35.6101,-23.7092,-17.8161,-13.9413,-15.7842,-11.4591,6.26124,3.63068,-15.7842,6.26124
0,-39.4935,-25.4518,-29.8207,-22.3628,-33.4507,-30.3464,-17.4316,-20.6313,-33.4507,-17.4316
0,-39.6099,-33.2239,-13.9688,-6.5531,-24.9653,-27.4159,-9.10869,-10.5067,-24.9653,-9.10869
0,-29.9536,-25.7507,-22.81,-15.3483,-15.7787,-10.9416,-14.217,-17.0547,-15.7787,-14.217
0,-28.3684,-20.6888,-16.7341,-10.6897,-18.8367,-17.6835,-8.91599,-11.52,-18.8367,-8.91599
0,-31.333,-17.8287,-21.858,-11.6513,-26.8096,-22.6896,7.78717,6.41958,-26.8096,7.78717
0,-39.4376,-28.9842,-12.9843,-11.8598,-23.3789,-19.6578,-6.84127,-5.57095,-23.3789,-6.84127
0,-41.4935,-28.3225,-25.6947,-16.7354,-26.5557,-24.6846,-5.90692,-8.66225,-26.5557,-5.90692
0,-34.9669,-22.5338,-22.8338,-14.0344,-17.2556,-17.2239,-7.88674,-9.68119,-17.2556,-7.88674
0,-34.9828,-22.8394,-11.7782,-11.8688,-20.2013,-16.2021,-9.11962,-11.3584,-20.2013,-9.11962
0,-22.251,-16.9152,-10.1771,-10.6225,-22.563,-21.8234,-5.57976,-7.27105,-22.251,-5.57976
0,-31.5367,-18.4033,-9.88242,-1.56051,-17.4177,-18.0431,-11.0226,-13.259,-17.4177,-9.88242
0,-28.463,-13.3481,-10.9078,-3.84226,-22.375,-21.2241,-6.22042,-8.80959,-22.375,-6.22042
0,-40.2419,-15.2399,-25.0778,-10.0793,-51.66,-35.5835,-24.8044,-13.4977,-40.2419,-24.8044
0,-40.1432,-27.9878,-17.4289,-11.3936,-15.4444,-11.0654,-8.28844,-11.7331,-15.4444,-8.28844
0,-29.7091,-18.829,-13.4611,-9.82549,-17.1876,-14.0319,-8.25604,-7.69312,-17.1876,-8.25604
0,-29.209,-14.7314,-9.43349,-7.79709,-20.7909,-16.3916,-11.9363,-13.2427,-20.7909,-9.43349
0,-36.2763,-23.099,-14.4934,-9.64864,-12.2322,-15.519,-13.214,-9.30178,-12.2322,-13.214
0,-37.108,-23.8145,-23.6016,-17.8837,-5.10015,-7.87944,-8.35861,-10.4251,-5.10015,-8.35861
0,-25.9027,-15.0644,-13.7732,-3.88707,-20.0499,-20.6318,-6.37896,-6.17229,-20.0499,-6.37896
0,-41.0683,-27.3693,-25.0171,-17.4499,-15.8373,-14.1331,-8.61797,-7.73443,-15.8373,-8.61797
0,-30.3696,-22.9557,-13.4274,-8.95504,-17.8052,-16.7001,0.218323,-3.51921,-17.8052,0.218323
0,-43.2345,-29.4871,-18.0798,-6.39638,-29.8735,-25.5967,-10.446,-9.89702,-29.8735,-10.446
0,-17.7235,-13.2471,-17.9251,-6.13078,-19.2923,-16.9902,-8.27879,-8.16871,-17.7235,-8.27879
0,-30.2109,-17.6985,-12.4405,-7.86435,-21.0888,-14.5573,-5.60045,-5.65343,-21.0888,-5.60045
0,-22.7081,-13.8511,-21.4937,-13.6061,-16.0111,-14.8833,-8.53157,-3.1814,-16.0111,-8.53157
0,-28.0485,-16.72,-13.6192,-3.41747,-23.5859,-19.6032,-11.3791,-9.12044,-23.5859,-11.3791
0,-26.3347,-19.0578,-15.4629,-9.53127,-14.1265,-11.6695,-11.052,-8.47367,-14.1265,-11.052
0,-29.7656,-17.3425,-10.4236,-10.4872,-23.2756,-21.8044,-4.35032,-5.49918,-23.2756,-4.35032
0,-32.5858,-26.162,-18.525,-7.77493,-24.2382,-20.2303,-5.81983,-1.31528,-24.2382,-5.81983
0,-29.6768,-16.8386,-19.7205,-12.2037,-32.2568,-38.9084,-4.76674,-14.6603,-29.6768,-4.76674
0,-35.9031,-24.0378,-15.4461,-7.2405,-23.4731,-21.8385,-9.638,-6.91178,-23.4731,-9.638
0,-27.3211,-20.9439,-18.0995,-12.6039,-25.9079,-27.9242,-8.87044,-13.6017,-25.9079,-8.87044
0,-41.1457,-28.5056,-24.7482,-15.8949,-30.9101,-29.3152,-13.026,-15.4064,-30.9101,-13.026
0,-31.954,-24.1381,-16.5245,-9.78382,5.57645,-1.7428,-12.9286,-14.4704,5.57645,-12.9286
0,-40.6043,-25.5269,-18.4114,-8.74179,-25.6782,-24.6425,-4.09076,-1.05018,-25.6782,-4.09076
0,-24.0986,-16.5855,-15.5026,-11.5406,-23.6901,-20.3043,-12.8014,-13.5459,-23.6901,-12.8014
0,-32.4275,-17.993,-17.6125,-13.7396,-19.2506,-19.2587,-7.88986,-10.9904,-19.2506,-7.88986
0,-24.8599,-15.774,-23.8409,-14.0673,0.98263,0.0805642,-13.3455,-13.0078,0.98263,-13.3455
0,-39.8357,-22.7241,-19.0568,-10.8118,-17.8173,-13.0425,-16.117,-14.1197,-17.8173,-16.117
0,-40.8414,-33.9824,-16.8255,-14.7863,-29.0318,-28.5443,-12.6282,-16.0609,-29.0318,-12.6282
0,-39.5114,-28.0284,-20.9201,-10.3574,-31.2084,-27.0052,-17.446,-16.8627,-31.2084,-17.446
0,-30.4274,-19.1903,-20.8438,-18.1737,-24.5441,-24.0112,-18.762,-22.5151,-24.5441,-18.762
0,-36.7766,-23.5081,-19.3991,-13.3254,-20.2087,-23.6152,-13.0834,-11.8364,-20.2087,-13.0834
0,-29.2576,-17.9308,-8.72225,-4.38134,-22.9927,-27.7977,-6.74124,-9.97209,-22.9927,-6.74124
0,-30.6452,-16.0705,-17.2038,-8.83442,-19.5379,-16.4889,-8.81398,-9.87195,-19.5379,-8.81398
0,-28.8439,-11.6732,-20.1774,-10.7417,-16.3613,-15.7175,-0.893108,-3.47855,-16.3613,-0.893108
0,-40.2512,-24.4133,-14.3126,-6.8843,-38.3081,-31.4107,-11.5895,-9.57972,-38.3081,-11.5895
0,-28.3752,-14.5365,-19.0134,-11.9071,-30.5236,-28.0673,-12.9832,-12.027,-28.3752,-12.9832
0,-29.706,-18.1384,-17.105,-12.1495,-19.8979,-16.0251,-9.33043,-7.65195,-19.8979,-9.33043
0,-23.7221,-12.8023,-8.49383,-15.6672,-27.3003,-25.9069,0.316127,-4.0419,-23.7221,0.316127
0,-41.2066,-30.8035,-28.0341,-20.7511,-18.6009,-20.1832,-12.9737,-13.2439,-18.6009,-12.9737
0,-39.283,-31.0533,-23.5707,-17.0562,-15.1545,-11.0382,-16.5137,-12.8776,-15.1545,-16.5137
0,-30.3362,-23.2623,-17.7716,-9.68224,-24.9248,-25.1955,-11.1588,-9.37281,-24.9248,-11.1588
0,-36.4084,-25.173,-20.4184,-16.0343,-15.818,-16.3322,-7.49083,-11.0736,-15.818,-7.49083
0,-28.6634,-20.5417,-12.8678,-6.08637,-14.0118,-15.0183,-7.73611,-8.31594,-14.0118,-7.73611
0,-42.6933,-35.3347,-19.1833,-16.4889,-23.6511,-22.0633,-8.85794,-8.47846,-23.6511,-8.85794
0,-19.5006,-18.7473,-11.7285,-9.34554,69.8223,59.7162,-11.6569,-11.1075,69.8223,-11.6569
0,-37.2623,-23.9206,-17.8962,-12.9379,-16.4337,-15.4823,-15.3005,-14.7698,-16.4337,-15.3005
0,-31.3745,-23.289,-13.6471,-11.0546,-20.5655,-24.2424,9.31745,6.13732,-20.5655,9.31745
0,-29.6953,-14.197,-18.3381,-11.4323,-19.5817,-18.1142,-4.84659,-8.37069,-19.5817,-4.84659
0,-38.9714,-28.2359,-16.0178,-15.6203,-18.8461,-18.6173,-12.5547,-8.36758,-18.8461,-12.5547
0,-38.582,-21.8053,-19.0648,-10.4613,-19.519,-13.0395,-17.0598,-16.854,-19.519,-17.0598
0,-22.3119,-13.8647,-15.1208,-6.9445,-12.869,-11.2701,-5.21295,-2.79444,-12.869,-5.21295
0,-32.0728,-18.4879,-17.3007,-15.6291,-20.1973,-18.3578,-2.08774,-5.77674,-20.1973,-2.08774
0,-29.7804,-16.6704,-13.5771,-3.6422,-19.9585,-18.5614,-13.0621,-14.8213,-19.9585,-13.0621
0,-39.5212,-27.7247,-26.9398,-19.5614,-27.3591,-23.3532,-13.1993,-12.2594,-27.3591,-13.1993
0,-48.2082,-26.8732,-35.3325,-19.0166,-16.9234,-21.686,-27.4591,-15.6569,-16.9234,-27.4591
0,-22.8938,-11.0124,-11.971,-4.67153,-17.7135,-17.9438,-3.27809,-6.7874,-17.7135,-3.27809
0,-30.79,-21.2086,-12.1581,-8.74128,-18.317,-19.9041,-7.71377,-11.131,-18.317,-7.71377
0,-46.3711,-45.9476,-39.3048,-36.6877,-24.3283,-23.5181,-14.1023,-17.8456,-24.3283,-14.1023
0,-26.4696,-6.38817,-26.1941,-16.0271,-29.6562,-23.8658,-7.4308,-7.16509,-26.4696,-7.4308
0,-31.9777,-19.3455,-14.9339,-7.68377,-24.7106,-22.991,-8.36262,-10.7925,-24.7106,-8.36262
0,-30.3263,-7.14102,-10.5815,2.75157,-22.0275,-13.2271,-15.884,-6.51172,-22.0275,-10.5815
0,-40.2221,-31.1956,-12.5441,-15.6937,-20.3066,-17.2171,-4.43766,-7.51956,-20.3066,-4.43766
0,-39.723,-19.1425,-23.4931,-10.0104,-26.3216,-18.4939,-15.9468,-6.76553,-26.3216,-15.9468
0,-33.4077,-18.5497,-8.66071,-6.02772,-13.1577,-10.7865,-9.65076,-9.83162,-13.1577,-8.66071
0,-39.992,-24.3388,-14.0599,-10.9968,-7.24262,-6.54493,-5.44861,-7.23244,-7.24262,-5.44861
0,-23.8517,-17.3732,-18.2306,-7.64095,-28.1279,-21.7236,-6.03527,-7.62202,-23.8517,-6.03527
0,-36.9073,-21.1694,-20.7054,-11.6731,-20.1586,-19.1393,-17.7988,-15.8158,-20.1586,-17.7988
0,-43.9726,-33.339,-21.6845,-15.1328,69.9933,62.0545,-5.68648,-7.60654,69.9933,-5.68648
0,-36.7524,-25.2502,-9.38062,-8.45852,-25.6354,-25.9848,-9.63679,-9.69318,-25.6354,-9.38062
0,-27.1697,-17.247,-17.5305,-14.461,96.3707,93.0698,-11.2044,-10.362,96.3707,-11.2044
0,-28.7819,-16.6127,-24.525,-24.8974,-14.6398,-15.5619,-13.2166,-16.4356,-14.6398,-13.2166
0,-34.9526,-26.4311,-26.7773,-18.4557,-22.0292,-19.3266,-8.03355,-11.0802,-22.0292,-8.03355
0,-42.44,-29.8297,-18.9961,-12.6091,-28.3333,-27.4888,-13.6811,-12.4701,-28.3333,-13.6811
0,-36.3669,-20.3027,-19.511,-7.17865,-29.3193,-20.4203,-8.38932,-6.07275,-29.3193,-8.38932
0,-38.1442,-27.3751,-24.2183,-18.5131,1.64412,2.0461,-18.8981,-18.3435,1.64412,-18.8981
0,-17.5243,-9.05132,-15.6253,-8.45202,-18.3838,-22.7681,-6.24738,-11.9257,-17.5243,-6.24738
0,-20.1424,-9.90034,-9.21204,-4.95019,-25.4264,-25.1877,-9.24309,-6.57211,-20.1424,-9.21204
0,-29.2981,-14.7609,-13.3082,-4.32459,-22.4331,-18.5203,-7.39752,-3.64371,-22.4331,-7.39752
0,-26.987,-14.4055,-13.7196,-8.07053,-20.1181,-20.4322,-3.48815,-8.05303,-20.1181,-3.48815
0,-29.3965,-19.5591,-18.9005,-11.5309,3.98482,-5.13078,-6.65833,-6.357,3.98482,-6.65833
0,-28.6283,-14.6873,-18.6161,-9.78129,-20.9934,-22.6377,-8.89421,-7.33428,-20.9934,-8.89421
0,-27.0371,-12.8158,-9.64876,-5.27203,-22.8976,-15.9062,-9.72806,-2.41583,-22.8976,-9.64876
0,-31.7706,-25.0184,-11.7407,-9.51319,-24.4419,-24.2303,-11.9732,-12.9502,-24.4419,-11.7407
0,-32.3537,-17.4907,-20.2526,-16.0413,-13.1375,-11.0614,-7.61434,-9.36593,-13.1375,-7.61434
0,-43.9404,-29.272,-23.2782,-11.5557,-13.5261,-10.2202,-15.6242,-7.81615,-13.5261,-15.6242
0,-40.7074,-34.8892,-27.5735,-19.0296,4.84585,3.16469,-20.0411,-15.3824,4.84585,-20.0411
0,-30.9984,-18.6149,-22.7014,-13.6889,-25.9551,-22.4521,-15.7337,-13.3342,-25.9551,-15.7337
0,-32.5823,-18.9254,-18.2,-6.86922,-29.2753,-19.7977,-19.8862,-13.5652,-29.2753,-18.2
0,-23.5186,-18.9504,-12.4493,-9.17176,-3.09317,-4.97364,-5.52244,-5.88184,-3.09317,-5.52244
0,-42.439,-29.6004,-25.2856,-14.4222,-23.9187,-20.8036,-3.10562,-4.50517,-23.9187,-3.10562
0,-40.8297,-28.8452,-19.0751,-13.8245,-23.7532,-22.9932,-14.9256,-14.5754,-23.7532,-14.9256
0,-30.0102,-18.2116,-8.93955,-9.64334,-28.1375,-26.8353,-18.3533,-14.9447,-28.1375,-8.93955
0,-27.4731,-23.4649,-8.52114,-8.12487,-24.2816,-24.2637,-11.6649,-15.6448,-24.2816,-8.52114
0,-24.4302,-14.0879,-4.93269,-6.41279,-25.1881,-19.6215,-6.7771,-7.82213,-24.4302,-4.93269
0,-13.4338,-11.2839,-5.8588,-7.56215,-26.3611,-23.6533,-5.03605,-7.53513,-13.4338,-5.03605
0,-37.5206,-25.472,-20.2522,-13.225,-36.0574,-31.4612,-16.6761,-15.6481,-36.0574,-16.6761
0,-38.1323,-25.4878,-11.1194,-1.52745,-24.8881,-23.7243,-12.4168,-10.8679,-24.8881,-11.1194
0,-24.5866,-17.0434,-20.6532,-13.6537,-12.7404,-13.9723,-6.55562,-3.76489,-12.7404,-6.55562
0,-32.83,-24.0539,-18.1356,-9.4334,-16.7147,-12.6353,-14.3131,-7.64208,-16.7147,-14.3131
0,-32.1068,-16.8633,-8.54989,-10.9494,-26.4901,-24.5319,-11.6715,-9.73979,-26.4901,-8.54989
0,-27.0852,-18.1545,-12.9564,-6.9305,-37.2574,-35.8428,-8.44864,-8.15953,-27.0852,-8.44864
0,-25.0575,-26.2959,-15.403,-10.0529,14.5272,8.60138,-12.2638,-11.8279,14.5272,-12.2638
0,-27.2547,-16.71,-14.4275,-10.3081,-14.804,-10.8979,-8.51776,-8.3808,-14.804,-8.51776
0,-31.3038,-21.5821,-22.9019,-15.3913,-32.0034,-25.2481,-10.2768,-11.3643,-31.3038,-10.2768
0,-26.4691,-11.854,-16.5742,-5.24034,-19.8873,-13.2631,-10.8777,-6.2793,-19.8873,-10.8777
0,-29.0507,-23.4003,-10.589,-11.1222,1.90254,3.24263,-10.7284,-9.34285,1.90254,-10.589
0,-33.9917,-20.1622,-13.1186,-6.62154,-17.2622,-17.3347,-10.0091,-10.4225,-17.2622,-10.0091
0,-35.8015,-20.6702,-17.9334,-8.19628,-24.5509,-24.1012,-8.6882,-11.5474,-24.5509,-8.6882
0,-35.9796,-23.8555,-17.5939,-12.0471,-19.8681,-18.8755,19.4121,19.8357,-19.8681,19.4121
0,-27.3231,-16.5548,-18.6462,-13.7786,-15.6335,-14.8358,-5.6138,-8.31766,-15.6335,-5.6138
0,-38.029,-26.5971,-15.6648,-11.0252,-17.9512,-18.8943,-5.66956,-8.75644,-17.9512,-5.66956
0,-31.741,-16.8319,-14.3758,-6.53526,-17.1987,-16.7372,-8.51654,-11.1584,-17.1987,-8.51654
0,-31.6965,-16.0136,-18.9463,-13.3091,-20.491,-26.5264,-17.9171,-16.9907,-20.491,-17.9171
0,-12.8746,-12.335,-15.9039,-11.054,-17.3461,-17.6831,-1.51691,-9.26202,-12.8746,-1.51691
0,-47.2772,-35.3744,-30.3943,-21.8705,-35.08,-34.9947,-20.9435,-24.231,-35.08,-20.9435
0,-28.6212,-15.0415,-17.1221,-10.616,-22.1248,-20.6261,-10.9603,-10.0581,-22.1248,-10.9603
0,-23.0809,-18.495,-19.7878,-13.7964,-22.6007,-21.3997,-13.1592,-17.0283,-22.6007,-13.1592
0,-39.2165,-22.6144,-15.5471,-13.9641,-18.1182,-13.441,-6.48152,-5.866,-18.1182,-6.48152
0,-31.0007,-16.6455,-7.65116,-6.14829,-29.0961,-26.7516,-19.1794,-15.5028,-29.0961,-7.65116
0,-33.8341,-23.2866,-22.0714,-16.3599,-28.6513,-25.7247,-8.93418,-9.75159,-28.6513,-8.93418
0,-24.0605,-17.558,-21.835,-11.828,-20.3758,-21.5437,-12.9481,-16.0935,-20.3758,-12.9481
0,-28.2985,-15.1978,-12.0978,-7.21287,-21.9618,-17.6585,-9.59798,-13.0988,-21.9618,-9.59798
0,-40.3383,-23.5769,-17.232,-18.1005,-17.981,-19.7126,-11.5234,-13.0617,-17.981,-11.5234
0,-27.7082,-20.985,-14.6474,-8.0843,-23.9948,-25.1771,-9.71076,-14.7267,-23.9948,-9.71076
0,-39.4051,-27.8864,-22.9799,-17.5108,-23.733,-22.9887,-14.3729,-14.6336,-23.733,-14.3729
0,-30.5632,-14.0333,-15.0353,-8.37218,-14.8524,-18.6133,-15.6578,-13.6787,-14.8524,-15.0353
0,-34.0394,-24.5873,-23.8357,-17.8007,-24.2639,-18.278,-11.7694,-9.10865,-24.2639,-11.7694
0,-30.4939,-19.6293,-9.52975,-1.44579,-14.8124,-13.2723,-7.88488,-10.1048,-14.8124,-7.88488
0,-36.9853,-30.9782,-18.5589,-15.9731,-22.4774,-21.4907,-10.1547,-17.2042,-22.4774,-10.1547
